names,scores,logfoldchanges,pvals,pvals_adj,log2fc,significant
BEX2,30.37647,0.62796324,1.1237393797649226e-202,1.0607038703506414e-200,0.9059595,True
INO80B-WBP1,30.304945,0.869601,9.866684919239383e-202,9.27341886447999e-200,1.254569,True
GJA1,30.27294,0.9060116,2.6039679308538342e-201,2.4421776845743447e-199,1.3070985,True
NDUFA6,30.236893,0.7530776,7.758537715623858e-201,7.245584712514459e-199,1.0864613,True
MDH2,30.231228,0.6767556,9.209845782728364e-201,8.582717724556987e-199,0.9763521,True
RNASEK,30.162119,0.6253266,7.439802490188756e-200,6.903948361465033e-198,0.9021556,True
PCSK1N,30.11484,0.60897225,3.0979406564652145e-199,2.8687582676900824e-197,0.8785612,True
PSMB3,30.092472,0.67752147,6.078896865760773e-199,5.617360452465406e-197,0.97745687,True
H2AJ,30.071894,1.2175072,1.1296861437562305e-198,1.0395475882690701e-196,1.7564917,True
TRMT112,30.05486,0.6433572,1.8863457042490055e-198,1.7322088130917903e-196,0.9281682,True
RNF181,30.04158,0.821493,2.8125380719525885e-198,2.577339575685553e-196,1.1851639,True
ENSG00000285629,30.035807,0.79275537,3.3459096813098916e-198,3.0597335393367336e-196,1.1437043,True
MGST3,29.923208,0.6158499,9.820866643846983e-197,8.943698554787854e-195,0.8884836,True
MICOS13,29.89474,0.81684643,2.3033257893131775e-196,2.0932662844778806e-194,1.1784601,True
KIF9,29.891691,0.9789365,2.5233012079100185e-196,2.288452101672785e-194,1.4123069,True
CSRP2,29.888988,0.9013916,2.7359505223209127e-196,2.476204108535137e-194,1.3004332,True
G6PC3,29.885593,0.9245036,3.028507924134606e-196,2.735358307001741e-194,1.333777,True
NDUFB10,29.789291,0.6579062,5.37674891325492e-195,4.836435126757279e-193,0.9491579,True
EIF3K,29.78493,0.67361736,6.123691459213919e-195,5.485879684826547e-193,0.97182447,True
SNRPD3,29.742899,0.6622137,2.1424854254616934e-194,1.907679431667167e-192,0.9553724,True
RPN2,29.594334,0.6508628,1.767453444365875e-192,1.567403371045915e-190,0.9389966,True
ATP5ME,29.401604,0.5709659,5.238297597074661e-190,4.626742130621005e-188,0.82372963,True
ENSG00000260342,29.385685,0.7998828,8.368644471188406e-190,7.362063914193865e-188,1.153987,True
ENY2,29.3462,0.72829163,2.6717425669227496e-189,2.345693983007267e-187,1.0507028,True
RPL22L1,29.323418,1.0104756,5.2165844557884496e-189,4.5708502763408517e-187,1.4578081,True
ZNHIT1,29.306341,0.6685593,8.61057396699421e-189,7.514775922861257e-187,0.96452725,True
H2AZ2,29.286356,0.7271965,1.547419478799687e-188,1.3425008519621902e-186,1.0491228,True
RNF7,29.273565,0.9252167,2.251394097923978e-188,1.94940592108827e-186,1.3348055,True
CANX,29.26751,0.6243213,2.6886026830209993e-188,2.3233964168047483e-186,0.90070516,True
TIMM13,29.257952,0.7236884,3.5572798309637654e-188,3.0680492283288665e-186,1.0440617,True
RBX1,29.241823,0.6357873,5.704887312435507e-188,4.91066875390975e-186,0.9172471,True
RPL23A,29.22823,0.620755,8.492822518196664e-188,7.296197095417939e-186,0.8955602,True
FAM229B,29.188082,0.86898345,2.747368586164899e-187,2.3556677315994007e-185,1.2536782,True
GAS5,29.169521,0.6389617,4.724858818957232e-187,4.0433392998181475e-185,0.92182684,True
BEX1,29.13944,0.72820574,1.136878387058483e-186,9.691227273867138e-185,1.0505787,True
EIF3F,29.124252,0.61762375,1.770466550380132e-186,1.5063006128630654e-184,0.8910427,True
YWHAB,29.10146,0.5641483,3.440449084415121e-186,2.921459332569179e-184,0.813894,True
TMEM14C,29.076326,0.7755432,7.153348649971162e-186,6.062566352940877e-184,1.1188723,True
RBM3,29.05294,0.81565,1.4126296916228412e-185,1.1949217233792747e-183,1.1767341,True
SLC25A5,29.013966,0.8033261,4.385903124353318e-185,3.695753540762549e-183,1.1589546,True
TIMM17B,29.002354,0.72488713,6.14490705382761e-185,5.16806657112163e-183,1.045791,True
KRT18,28.96002,0.81713724,2.09885892265939e-184,1.7618398582461054e-182,1.1788799,True
SSBP1,28.952785,0.7022792,2.588638325679957e-184,2.1688351503496875e-182,1.0131748,True
NDUFB9,28.934948,0.62069684,4.340528891022342e-184,3.629705395446934e-182,0.8954763,True
COPE,28.921387,0.68703884,6.428816831935635e-184,5.365805259383697e-182,0.9911874,True
SPATS2L,28.894598,0.6667284,1.3958968493696369e-183,1.1628772503100918e-181,0.96188575,True
S100A13,28.890738,0.7243094,1.5608348083175369e-183,1.2978238162316668e-181,1.0449576,True
RANBP1,28.88899,0.70633847,1.6417214621786235e-183,1.362504910101678e-181,1.019031,True
MORN2,28.867249,0.9130259,3.078304457833893e-183,2.549949150325454e-181,1.317218,True
SNRPG,28.842104,0.685022,6.364632701240028e-183,5.252434033710016e-181,0.988278,True
OAZ1,28.833223,0.5780388,8.22492394387739e-183,6.762271113932541e-181,0.8339338,True
ARL6IP5,28.74859,0.73377246,9.432757051923362e-182,7.726429267893873e-180,1.0586098,True
RABAC1,28.693031,0.62575775,4.6609603556482005e-181,3.79661115191744e-179,0.9027776,True
SLIRP,28.684668,0.6382918,5.926553577170442e-181,4.818583838177802e-179,0.9208603,True
HIGD2A,28.680414,0.7209621,6.696475239363225e-181,5.4345232449931886e-179,1.0401285,True
TMCO1,28.637062,0.7172605,2.3232242822280517e-180,1.8784805749647625e-178,1.034788,True
COA4,28.577045,0.8501866,1.296063468625457e-179,1.044114427306948e-177,1.2265601,True
APRT,28.495129,0.9031172,1.346107125737385e-178,1.0726425368239967e-176,1.3029228,True
TXNDC17,28.465551,0.9020184,3.12865970124728e-178,2.479589650793925e-176,1.3013375,True
SET,28.4616,0.55889416,3.5017212579277825e-178,2.7702645908491266e-176,0.8063138,True
SAP18,28.411934,0.6400411,1.440110546187128e-177,1.1352097219460037e-175,0.9233842,True
VKORC1,28.38425,0.72122025,3.164031892047568e-177,2.4763898007758777e-175,1.0405009,True
CLCN5,28.343363,0.85280687,1.0104725900352685e-176,7.880611231434631e-175,1.2303404,True
CHCHD5,28.289434,1.0648853,4.6618803074337436e-176,3.629335702704082e-174,1.5363046,True
TBCA,28.282738,0.56482136,5.63542029912493e-176,4.371774202421679e-174,0.81486493,True
NAP1L1,28.267517,0.5712481,8.670695578572934e-176,6.714598868294174e-174,0.8241368,True
BEX4,28.239092,0.68271786,1.937652555131466e-175,1.4978837485063738e-173,0.9849536,True
LMAN2,28.172132,0.7026738,1.2838897649513165e-174,9.907574596692738e-173,1.013744,True
RTL8A,28.170855,0.7814467,1.3309900298077047e-174,1.0253052093016059e-172,1.1273892,True
LSM3,28.128145,0.81646633,4.435784692704496e-174,3.405103411750436e-172,1.1779119,True
NUCB2,28.127441,0.67500705,4.524529695608745e-174,3.4611471859312394e-172,0.97382927,True
CSNK2B,28.01192,0.6277636,1.1630716626951199e-172,8.866355312878257e-171,0.90567154,True
ARPC3,28.002615,0.6850209,1.5099116329713475e-172,1.149047977298922e-170,0.98827636,True
TMEM141,28.001875,1.305682,1.541578095636338e-172,1.1711201056072534e-170,1.883701,True
CRIP1,27.99284,1.4720726,1.9859437429867123e-172,1.5060986461898885e-170,2.1237519,True
DPCD,27.96031,0.9080709,4.939719592028879e-172,3.739733321428266e-170,1.3100693,True
CFAP126,27.926643,1.2627534,1.2670721922403904e-171,9.576192001354951e-170,1.821768,True
CHCHD10,27.904633,0.79856944,2.344131957864196e-171,1.7685932812798374e-169,1.1520922,True
PA2G4,27.876366,0.7574481,5.161903849717067e-171,3.8812222689513655e-169,1.0927665,True
SPCS2,27.863459,0.7027045,7.40026324119806e-171,5.554743667702011e-169,1.0137881,True
ZCRB1,27.857092,0.7714059,8.838522374034097e-171,6.623019508420168e-169,1.1129035,True
NDUFS3,27.819422,0.7530282,2.525754891297733e-170,1.8862114541361985e-168,1.0863901,True
MRPL53,27.767735,0.76362395,1.0643621373609335e-169,7.935090334569157e-168,1.1016765,True
LAMTOR5,27.69598,0.6669191,7.80578975434545e-169,5.789974167531855e-167,0.9621608,True
COA3,27.636297,0.7321505,4.0779546219182996e-168,3.019745993260915e-166,1.0562699,True
DYNLT2B,27.623178,0.8768426,5.862358082891427e-168,4.319291166399704e-166,1.2650163,True
RBIS,27.55269,0.7329624,4.1087768471249804e-167,3.012144306627323e-165,1.0574414,True
CAPNS1,27.511482,0.6712651,1.2796354194807824e-166,9.349841123136494e-165,0.9684309,True
NOP10,27.493166,0.711339,2.119054488191816e-166,1.5457500948193236e-164,1.0262451,True
MRPL52,27.444315,0.6883285,8.122682223754566e-166,5.8860675501493955e-164,0.9930482,True
ATP5MC3,27.306902,0.62768066,3.51227948787182e-164,2.532641402516883e-162,0.9055518,True
BLVRB,27.304441,0.82947695,3.756627153494893e-164,2.704402650959515e-162,1.1966825,True
LAMTOR1,27.284946,0.69267905,6.4000983578245716e-164,4.599913829530582e-162,0.9993246,True
ADH5,27.244993,0.79551625,1.9051572344009348e-163,1.3670513232032548e-161,1.1476873,True
HSPD1,27.213802,0.6032331,4.4593671052304603e-163,3.194620871183502e-161,0.87028146,True
BLOC1S1,27.201263,0.79327816,6.275032221858602e-163,4.488025484726381e-161,1.1444584,True
NCL,27.174517,0.5343161,1.2997752464979603e-162,9.281154868905728e-161,0.7708552,True
COPZ1,27.124762,0.80916494,5.027147599757378e-162,3.566517972950452e-160,1.1673782,True
COX20,27.12082,0.79376173,5.595328646145972e-162,3.963222638154214e-160,1.145156,True
NDUFA8,27.113764,0.7986679,6.776629007964688e-162,4.7922315682368936e-160,1.1522342,True
SNHG32,27.094017,0.61271656,1.1581729880530648e-161,8.177110281300499e-160,0.883963,True
HES4,27.040188,0.8576561,4.981935600536239e-161,3.506166709202992e-159,1.2373362,True
PET100,26.964401,0.551299,3.866858204931314e-160,2.7170547124937504e-158,0.7953563,True
CFAP276,26.919283,1.4240468,1.3062256107536187e-159,9.148987215702019e-158,2.0544653,True
PSMB2,26.876453,0.7101655,4.140148669542049e-159,2.8906123710869298e-157,1.0245523,True
FAM162A,26.859926,0.7640391,6.45841626128001e-159,4.4949350896940275e-157,1.1022755,True
SEC11A,26.829432,0.58366954,1.4660609508927122e-158,1.017131813658783e-156,0.8420571,True
DMKN,26.81763,1.1724051,2.01281703711182e-158,1.3942640975496144e-156,1.691423,True
SUB1,26.8168,0.62194747,2.0583081453202584e-158,1.4235336805040392e-156,0.89728045,True
CBX5,26.702494,0.55869776,4.40312733818687e-157,3.030922677581966e-155,0.8060305,True
TMEM179B,26.70236,0.8318804,4.418862541511903e-157,3.0370013711084774e-155,1.2001497,True
IQGAP2,26.69318,0.90556395,5.648239206611513e-157,3.875872850889454e-155,1.3064528,True
MESD,26.691895,0.8374593,5.845742301333549e-157,4.00515297299778e-155,1.2081984,True
FAAP20,26.679333,0.6839941,8.177387740428239e-157,5.58525740916889e-155,0.98679495,True
ERGIC3,26.577242,0.5603969,1.2442505525863038e-155,8.458980650086733e-154,0.8084819,True
CHURC1,26.546759,0.7486089,2.79930963880079e-155,1.8972331860137372e-153,1.0800143,True
HSD17B10,26.515251,0.88003045,6.465582062449667e-155,4.368588211964839e-153,1.2696155,True
PGK1,26.511927,0.73029715,7.062327055356259e-155,4.764471132774546e-153,1.053596,True
TCEAL8,26.47272,0.60391855,1.998369959658093e-154,1.346099556592969e-152,0.8712703,True
TSTD1,26.434181,1.7826035,5.54688570368912e-154,3.724966634541521e-152,2.5717533,True
AP2M1,26.43282,0.5820091,5.750676467194866e-154,3.855933766555387e-152,0.8396616,True
SDHC,26.426678,0.71352834,6.765771118334092e-154,4.52966831675865e-152,1.0294038,True
WNT4,26.332567,0.72549844,8.128936413281682e-153,5.434033390191612e-151,1.0466729,True
PRR13,26.308064,1.0047992,1.550720200282674e-152,1.0334845262065711e-150,1.4496188,True
SF3B6,26.300314,0.6532679,1.9019092216943014e-152,1.265618442139872e-150,0.9424664,True
NUDC,26.300114,0.61943424,1.912002644733594e-152,1.2704131167862822e-150,0.8936547,True
POLE4,26.2801,1.2696899,3.238296971772355e-152,2.1484122262500574e-150,1.8317754,True
TXNL4A,26.246613,0.67442566,7.813288924900038e-152,5.168050024821851e-150,0.9729906,True
PSMA4,26.196526,0.7315154,2.9109553955080656e-151,1.9196594306869232e-149,1.0553536,True
PCP4,26.187117,0.6667353,3.7259429261641935e-151,2.4497657032923502e-149,0.9618957,True
EIF3I,26.114483,0.6250032,2.4965268516663994e-150,1.6341105669255693e-148,0.9016891,True
RNASEK-C17orf49,26.082674,0.71146774,5.73323137174675e-150,3.730501702923855e-148,1.0264311,True
CYSTM1,26.03879,0.70165396,1.8022829693235916e-149,1.1692510131071903e-147,1.0122726,True
NDUFB3,26.033543,0.7185621,2.0665299271766186e-149,1.338709652088229e-147,1.0366659,True
CRYAB,26.029434,0.71961486,2.300083698255082e-149,1.4878159051683535e-147,1.0381848,True
NME3,26.021711,0.89470446,2.8129890655974945e-149,1.8169183118850424e-147,1.2907856,True
NDUFS8,25.974842,0.57687354,9.53136304673112e-149,6.138309443243266e-147,0.8322526,True
PSMB7,25.926079,0.5722735,3.3847452830114286e-148,2.1671238139525574e-146,0.8256161,True
MDH1,25.8228,0.72254354,4.91844552216421e-147,3.144516638632485e-145,1.04241,True
HLA-DQB1,25.808691,1.3798722,7.083485684536462e-147,4.5221219349785314e-145,1.9907348,True
IK,25.786442,0.6587055,1.2585913438256272e-146,8.023246210074499e-145,0.95031106,True
PFN2,25.77795,0.6492027,1.5671148382528616e-146,9.975559084716406e-145,0.9366015,True
DNALI1,25.741314,0.954531,4.032649353145771e-146,2.5559094300788172e-144,1.377097,True
MEST,25.735064,0.6972467,4.737555978932573e-146,2.998361687616232e-144,1.0059142,True
NHP2,25.715641,0.72158134,7.8141454076947215e-146,4.938405171018104e-144,1.041022,True
TRAPPC1,25.691395,0.7858651,1.4586315253440959e-145,9.20507407084439e-144,1.1337637,True
CLDN19,25.652388,0.90264857,3.976486660595556e-145,2.5058702328503745e-143,1.3022465,True
TXNIP,25.651846,0.6006073,4.032318246080324e-145,2.5374184602587855e-143,0.866493,True
MAGED1,25.646658,0.4852317,4.6069708860690406e-145,2.8948888770661827e-143,0.7000413,True
EMC4,25.641842,0.7842047,5.213660344536548e-145,3.271441710624602e-143,1.1313683,True
GNB3,25.557583,0.7890062,4.522169323955655e-144,2.8254565324362704e-142,1.1382953,True
SMDT1,25.556448,0.76066357,4.655381830844255e-144,2.904562059737807e-142,1.0974054,True
MRPS33,25.535555,0.9597317,7.945279244856356e-144,4.943154920286445e-142,1.3846002,True
MYL12A,25.511969,0.862761,1.4519567052577168e-143,9.007865675242021e-142,1.244701,True
RWDD1,25.448225,0.61957055,7.386301449757289e-143,4.563115949003147e-141,0.8938514,True
ZNF106,25.443453,0.6176821,8.341366587667605e-143,5.1459095473372694e-141,0.89112705,True
ABHD11,25.421362,1.1947562,1.464261792567478e-142,9.007974714387845e-141,1.7236687,True
STOML2,25.391361,0.6223616,3.1415677498394225e-142,1.9245821593932706e-140,0.8978779,True
GTF3C6,25.387913,0.855482,3.4295152515454224e-142,2.0980620007576767e-140,1.2341995,True
ABHD14A,25.383888,0.758714,3.798948278870428e-142,2.320840819366592e-140,1.094593,True
FIBP,25.360481,1.0104799,6.886370743209508e-142,4.201163710274805e-140,1.4578143,True
TM7SF2,25.352966,0.8582795,8.334567660366793e-142,5.077621788211825e-140,1.2382357,True
BCAP31,25.321959,0.56795186,1.8306582145931932e-141,1.1137390349529212e-139,0.81938136,True
PIN1,25.310751,0.775363,2.4324247740738322e-141,1.4777988413316516e-139,1.1186124,True
UQCC2,25.295227,0.7033253,3.6048862352141757e-141,2.184084379368192e-139,1.0146838,True
SMIM30,25.250792,0.9965071,1.1100922621217234e-140,6.7072140441876544e-139,1.4376558,True
SSR3,25.248014,0.7493882,1.1908918891956877e-140,7.185537810447397e-139,1.0811386,True
WLS,25.239622,0.502236,1.4723854487192396e-140,8.859691702785839e-139,0.7245734,True
CIAO2B,25.238655,0.6180315,1.5088336555651646e-140,9.066606171269034e-139,0.891631,True
CENPW,25.201923,1.1924605,3.8158378256408454e-140,2.286695403251202e-138,1.7203568,True
DPY30,25.139578,0.6848867,1.8374006062165012e-139,1.095120637737656e-137,0.98808265,True
RPL14,25.115702,0.54767644,3.350900607778524e-139,1.9917934342398127e-137,0.79013,True
CYP51A1,25.100927,0.8877972,4.858828384688701e-139,2.8842162662471957e-137,1.2808206,True
PPIC,25.034914,1.0765955,2.5487617811843498e-138,1.5048300094922792e-136,1.5531989,True
NDUFAF3,25.01668,0.7099989,4.0255964222245866e-138,2.3735909413937086e-136,1.024312,True
LAPTM4A,25.012486,0.62970906,4.4717598232698636e-138,2.6331302220394673e-136,0.9084782,True
HMGB3,25.0032,0.8155616,5.642645955786817e-138,3.3181473931983816e-136,1.1766065,True
GPX7,24.970375,1.0623446,1.2830663982783113e-137,7.52492781262264e-136,1.5326391,True
SDF2L1,24.869404,1.5335782,1.5950722354524599e-136,9.26827573957885e-135,2.2124856,True
ENSG00000256646,24.86151,0.67882514,1.9416627004372785e-136,1.1267279095176007e-134,0.9793377,True
PLAAT3,24.85886,0.81496394,2.074046393705781e-136,1.2019631709294135e-134,1.1757443,True
TRAPPC2L,24.823978,0.7556956,4.940087324584482e-136,2.859140540252277e-134,1.0902383,True
MRPL24,24.705795,1.021129,9.266110883969732e-135,5.341797553634241e-133,1.4731778,True
POLR2J,24.668804,0.64538217,2.312892834343711e-134,1.3298680289077446e-132,0.9310896,True
RPS14,24.664486,0.5143937,2.573277208404454e-134,1.4776523666955393e-132,0.7421132,True
ENSG00000167774,24.646948,0.79879665,3.968173703039039e-134,2.2727094857015e-132,1.1524199,True
PHB2,24.639582,0.58828706,4.759394526434219e-134,2.722324156563531e-132,0.8487188,True
S100B,24.62731,1.3032209,6.442381160094462e-134,3.680189320882013e-132,1.8801503,True
CAST,24.620085,0.706447,7.699046046982034e-134,4.386661132416474e-132,1.0191877,True
ALDH9A1,24.615278,0.9089851,8.667834676866487e-134,4.9322558356616985e-132,1.3113883,True
RHOA,24.574476,0.5579182,2.3683892285019162e-133,1.3459427468331434e-131,0.8049058,True
SEC62,24.560642,0.4726761,3.328984705010311e-133,1.8894028546397875e-131,0.68192756,True
PSMB6,24.557646,0.57140875,3.583674266793751e-133,2.0313337151957465e-131,0.82436854,True
RBM8A,24.499275,0.549296,1.503631185820953e-132,8.512061948458229e-131,0.79246664,True
CCT2,24.488733,0.5949719,1.9474629718004663e-132,1.0996290921388358e-130,0.858363,True
RTRAF,24.486677,0.6585712,2.0482299833872456e-132,1.1550441544778384e-130,0.95011747,True
LBHD1,24.479584,0.79552853,2.4374302647269226e-132,1.3727632218217467e-130,1.1477051,True
AGA,24.470785,1.2805526,3.024211382009221e-132,1.7010608932104549e-130,1.8474469,True
RPL38,24.47032,0.5150332,3.058830511461071e-132,1.7183361286989357e-130,0.7430358,True
FADS1,24.369858,0.66023433,3.5709986494118797e-131,1.995857008805984e-129,0.9525168,True
SEC11C,24.340843,0.82753474,7.247665985651477e-131,4.030288698418026e-129,1.1938802,True
ENSG00000267059,24.328936,0.76041174,9.688402609061786e-131,5.38073329750242e-129,1.0970422,True
SPA17,24.299845,1.2598191,1.9677414860412777e-130,1.0900891310454866e-128,1.8175348,True
ATP5F1A,24.281912,0.515619,3.0441573006322935e-130,1.6842805412026676e-128,0.7438809,True
PCBP1,24.277859,0.52665174,3.3595404228728664e-130,1.8564415206091193e-128,0.7597979,True
SNHG9,24.168602,0.78688335,4.76003861564898e-129,2.6171882318492005e-127,1.1352327,True
MYL6B,24.168303,0.5498438,4.794640097160226e-129,2.632921839122219e-127,0.7932569,True
CIB1,24.13648,0.83642054,1.0354407623193964e-128,5.657751226258506e-127,1.2066997,True
PIGY,24.125317,0.81976646,1.3561671527362836e-128,7.401038260577937e-127,1.1826731,True
VPS28,24.084778,0.5995874,3.6094410595654407e-128,1.9649118124510578e-126,0.86502177,True
MRFAP1,24.052252,0.5244552,7.907091419203432e-128,4.288548990938128e-126,0.756629,True
MLEC,24.038416,0.56216115,1.10344036591146e-127,5.96997883579108e-126,0.8110271,True
GPCPD1,24.035383,0.97357255,1.1870119377873013e-127,6.414239200922879e-126,1.4045683,True
TMEM107,23.985268,1.0287263,3.9623011552535795e-127,2.138475811226797e-125,1.4841385,True
HADHA,23.981718,0.5645383,4.3150465806393525e-127,2.326000476666698e-125,0.8144565,True
SMIM26,23.975618,0.58821213,4.995811903648037e-127,2.6896668591660046e-125,0.8486108,True
TRIR,23.974825,0.49784148,5.091878104560459e-127,2.7380360673251386e-125,0.7182334,True
CFAP90,23.946245,1.3925804,1.0111250602592368e-126,5.430445287004004e-125,2.009069,True
ACAA2,23.92855,1.0360192,1.5454920095713226e-126,8.280147567966407e-125,1.4946598,True
CLTB,23.92153,0.6181743,1.828745843772007e-126,9.78579254065152e-125,0.891837,True
CKAP4,23.901033,0.5423776,2.9879283739047005e-126,1.596926093008167e-124,0.7824855,True
GSTK1,23.848354,1.0530818,1.0532233225927686e-125,5.601823587371888e-124,1.5192758,True
SLC31A1,23.846142,0.71370095,1.110412728187843e-125,5.898866456771795e-124,1.0296527,True
TMBIM6,23.829231,0.47528678,1.6628871535812025e-125,8.823130800654134e-124,0.6856939,True
MRPL43,23.819254,0.6535278,2.109991625369434e-125,1.1181938751024087e-123,0.94284135,True
ENSG00000294516,23.810785,0.52719814,2.582409038560676e-125,1.3669054629377843e-123,0.76058614,True
TMEM147,23.804726,0.62076956,2.983844901810891e-125,1.5774928107097818e-123,0.8955812,True
MRPL21,23.780466,0.78402215,5.31983315688741e-125,2.809101815592432e-123,1.1311047,True
NUCKS1,23.76392,0.4415621,7.889089091903512e-125,4.155802069418777e-123,0.6370394,True
SNU13,23.759731,0.544759,8.716293901681077e-125,4.58606343970507e-123,0.785921,True
SLC43A2,23.758642,1.3684106,8.945011109637898e-125,4.700779673459171e-123,1.9741992,True
IFI6,23.748154,1.000461,1.148095990893243e-124,6.026270913535822e-123,1.4433602,True
BUD31,23.72045,0.7142282,2.218367338356047e-124,1.1602509601061721e-122,1.0304134,True
ECHS1,23.715946,0.72020024,2.468939219089333e-124,1.2897715022667862e-122,1.0390294,True
MRPS6,23.715239,0.49861264,2.510847369541913e-124,1.3101083321075988e-122,0.719346,True
GIHCG,23.685415,0.7477517,5.097186562719634e-124,2.647046613315063e-122,1.0787777,True
HNRNPA3,23.598083,0.49502376,4.032836633822621e-123,2.074717569302009e-121,0.71416825,True
UQCRFS1,23.541103,0.60466844,1.548445550752051e-122,7.91975883667206e-121,0.8723522,True
TUFM,23.52456,0.6134086,2.287066110768978e-122,1.1670404866390287e-120,0.88496166,True
EMC7,23.517742,0.67500603,2.685726821015125e-122,1.3688804165605017e-120,0.97382796,True
SERP1,23.489532,0.58431166,5.218182338932145e-122,2.656562133799413e-120,0.84298354,True
TUSC3,23.475061,0.55669564,7.33449140233702e-122,3.729652471944465e-120,0.8031421,True
CRABP2,23.44481,0.5599503,1.4932997488803668e-121,7.567313681365415e-120,0.8078375,True
ITM2C,23.366722,0.50583273,9.318797110417807e-121,4.711455283894685e-119,0.72976243,True
TSPAN3,23.324606,0.50552684,2.4954082317394428e-120,1.2601954819895652e-118,0.72932094,True
MPC2,23.291048,0.8276456,5.4632651345687846e-120,2.7526595671150353e-118,1.1940402,True
TOMM5,23.21117,0.6468987,3.5118153606539984e-119,1.7573459664815333e-117,0.9332776,True
SRSF3,23.208815,0.55480653,3.70951706054695e-119,1.8541683798320243e-117,0.8004166,True
DRAP1,23.160776,0.54759175,1.132191796053612e-118,5.646325208754441e-117,0.79000795,True
NBDY,23.152456,0.5720757,1.373246518899902e-118,6.817564489879356e-117,0.82533073,True
